stn;time;prestah0;tre200h0;rre150h0;su2000h0;time_diff
GVE;2022-05-15 07:00:00;970.3;16.8;0.0;1.0;4687.0
GVE;2022-05-15 08:00:00;970.1;18.9;0.0;1.0;4688.0
GVE;2022-05-15 10:00:00;969.6;21.9;0.0;1.0;4690.0
GVE;2022-05-15 11:00:00;969.4;23.1;0.0;1.0;4691.0
GVE;2022-05-15 12:00:00;968.9;24.1;0.0;1.0;4692.0
GVE;2022-05-15 14:00:00;967.5;27.6;0.0;1.0;4694.0
GVE;2022-05-15 15:00:00;966.9;27.8;0.0;1.0;4695.0
GVE;2022-05-15 16:00:00;966.5;27.9;0.0;1.0;4696.0
GVE;2022-05-15 17:00:00;966.6;27.0;0.0;1.0;4697.0
GVE;2022-05-15 18:00:00;967.3;25.1;0.0;0.7;4698.0
GVE;2022-05-15 19:00:00;967.9;21.8;0.0;0.0;4699.0
GVE;2022-05-15 20:00:00;968.6;20.9;0.0;0.0;4700.0
GVE;2022-05-15 21:00:00;969.2;19.1;0.1;0.0;4701.0
GVE;2022-05-15 22:00:00;969.5;17.9;0.0;0.0;4702.0
GVE;2022-05-15 23:00:00;969.7;16.1;0.0;0.0;4703.0
GVE;2022-05-16 00:00:00;970.1;15.2;0.0;0.0;4704.0
GVE;2022-05-16 01:00:00;970.2;14.8;0.0;0.0;4705.0
GVE;2022-05-16 02:00:00;970.3;14.2;0.0;0.0;4706.0
GVE;2022-05-16 03:00:00;970.3;14.1;0.0;0.0;4707.0
GVE;2022-05-16 04:00:00;970.8;13.9;0.0;0.0;4708.0
GVE;2022-05-16 05:00:00;971.5;15.2;0.0;0.0;4709.0
GVE;2022-05-16 06:00:00;972.0;18.2;0.0;0.2;4710.0
GVE;2022-05-16 07:00:00;972.6;17.3;0.0;0.0;4711.0
GVE;2022-05-16 08:00:00;973.0;16.9;0.0;0.0;4712.0
GVE;2022-05-16 10:00:00;973.0;19.4;0.0;0.1;4714.0
GVE;2022-05-16 11:00:00;972.7;21.0;0.0;0.5;4715.0
GVE;2022-05-16 12:00:00;972.5;22.3;0.0;0.3;4716.0
GVE;2022-05-16 13:00:00;972.1;23.0;0.0;0.6;4717.0
GVE;2022-05-16 14:00:00;971.5;25.1;0.0;0.8;4718.0
GVE;2022-05-16 15:00:00;971.0;25.6;0.0;0.8;4719.0
GVE;2022-05-16 17:00:00;970.6;25.4;0.0;1.0;4721.0
GVE;2022-05-16 18:00:00;970.9;23.5;0.0;1.0;4722.0
GVE;2022-05-16 19:00:00;971.5;21.1;0.0;0.4;4723.0
GVE;2022-05-16 20:00:00;972.1;18.6;0.0;0.0;4724.0
GVE;2022-05-16 22:00:00;972.8;16.4;0.0;0.0;4726.0
GVE;2022-05-16 23:00:00;973.0;15.3;0.0;0.0;4727.0
GVE;2022-05-17 00:00:00;972.9;14.3;0.0;0.0;4728.0
GVE;2022-05-17 02:00:00;972.7;13.7;0.0;0.0;4730.0
GVE;2022-05-17 03:00:00;972.7;13.8;0.0;0.0;4731.0
GVE;2022-05-17 04:00:00;972.8;13.3;0.0;0.0;4732.0
GVE;2022-05-17 05:00:00;972.9;13.3;0.0;0.0;4733.0
GVE;2022-05-17 06:00:00;973.1;14.7;0.0;0.4;4734.0
GVE;2022-05-17 07:00:00;973.3;17.1;0.0;0.2;4735.0
GVE;2022-05-17 08:00:00;973.2;19.0;0.0;0.9;4736.0
GVE;2022-05-17 09:00:00;972.9;21.1;0.0;1.0;4737.0
GVE;2022-05-17 10:00:00;972.6;22.3;0.0;1.0;4738.0
GVE;2022-05-17 11:00:00;972.2;23.3;0.0;1.0;4739.0
GVE;2022-05-17 12:00:00;971.7;24.4;0.0;1.0;4740.0
GVE;2022-05-17 13:00:00;971.1;25.5;0.0;1.0;4741.0
GVE;2022-05-17 16:00:00;969.6;26.8;0.0;1.0;4744.0
GVE;2022-05-17 18:00:00;969.5;25.1;0.0;0.7;4746.0
GVE;2022-05-17 19:00:00;969.8;23.7;0.0;0.1;4747.0
GVE;2022-05-17 20:00:00;970.5;21.1;0.0;0.0;4748.0
GVE;2022-05-17 21:00:00;971.1;19.7;0.0;0.0;4749.0
GVE;2022-05-17 22:00:00;971.5;18.0;0.0;0.0;4750.0
GVE;2022-05-17 23:00:00;971.8;17.3;0.0;0.0;4751.0
GVE;2022-05-18 02:00:00;972.5;14.7;0.0;0.0;4754.0
GVE;2022-05-18 04:00:00;972.9;13.3;0.0;0.0;4756.0
GVE;2022-05-18 05:00:00;973.3;13.5;0.0;0.5;4757.0
GVE;2022-05-18 06:00:00;973.7;15.9;0.0;1.0;4758.0
GVE;2022-05-18 08:00:00;973.6;20.6;0.0;1.0;4760.0
GVE;2022-05-18 09:00:00;973.5;22.0;0.0;1.0;4761.0
GVE;2022-05-18 10:00:00;973.2;23.6;0.0;1.0;4762.0
GVE;2022-05-18 13:00:00;971.7;27.0;0.0;1.0;4765.0
GVE;2022-05-18 14:00:00;971.4;27.9;0.0;1.0;4766.0
GVE;2022-05-18 15:00:00;971.1;27.8;0.0;1.0;4767.0
GVE;2022-05-18 16:00:00;970.6;27.9;0.0;1.0;4768.0
GVE;2022-05-18 17:00:00;970.4;27.9;0.0;1.0;4769.0
GVE;2022-05-18 18:00:00;970.4;27.0;0.0;0.9;4770.0
GVE;2022-05-18 19:00:00;970.5;23.5;0.0;0.1;4771.0
GVE;2022-05-18 20:00:00;971.2;21.3;0.0;0.0;4772.0
GVE;2022-05-18 21:00:00;971.7;19.2;0.0;0.0;4773.0
GVE;2022-05-18 22:00:00;972.1;18.6;0.0;0.0;4774.0
GVE;2022-05-18 23:00:00;972.4;17.4;0.0;0.0;4775.0
GVE;2022-05-19 00:00:00;972.7;17.5;0.0;0.0;4776.0
GVE;2022-05-19 01:00:00;972.6;16.8;0.0;0.0;4777.0
GVE;2022-05-19 02:00:00;972.6;16.2;0.0;0.0;4778.0
GVE;2022-05-19 03:00:00;972.9;15.5;0.0;0.0;4779.0
GVE;2022-05-19 05:00:00;973.8;15.7;0.0;0.0;4781.0
GVE;2022-05-19 07:00:00;974.7;21.0;0.0;0.9;4783.0
GVE;2022-05-19 08:00:00;975.0;23.0;0.0;1.0;4784.0
GVE;2022-05-19 09:00:00;974.9;24.1;0.0;1.0;4785.0
GVE;2022-05-19 10:00:00;974.7;26.2;0.0;1.0;4786.0
GVE;2022-05-19 11:00:00;974.5;27.0;0.0;0.6;4787.0
GVE;2022-05-19 12:00:00;974.3;26.7;0.0;0.2;4788.0
GVE;2022-05-19 13:00:00;974.4;26.2;0.2;0.2;4789.0
GVE;2022-05-19 16:00:00;973.8;26.7;0.0;1.0;4792.0
GVE;2022-05-19 17:00:00;973.7;27.0;0.0;1.0;4793.0
GVE;2022-05-19 18:00:00;973.8;26.2;0.0;1.0;4794.0
GVE;2022-05-19 19:00:00;974.0;24.9;0.0;0.3;4795.0
GVE;2022-05-19 20:00:00;974.4;21.8;0.0;0.0;4796.0
GVE;2022-05-19 21:00:00;974.6;20.0;0.0;0.0;4797.0
GVE;2022-05-19 22:00:00;974.9;19.1;0.0;0.0;4798.0
GVE;2022-05-19 23:00:00;975.2;18.0;0.0;0.0;4799.0
GVE;2022-05-20 00:00:00;975.2;17.9;0.0;0.0;4800.0
GVE;2022-05-20 01:00:00;975.3;17.2;0.0;0.0;4801.0
GVE;2022-05-20 02:00:00;975.3;16.3;0.0;0.0;4802.0
GVE;2022-05-20 03:00:00;975.3;15.7;0.0;0.0;4803.0
GVE;2022-05-20 04:00:00;975.1;14.8;0.0;0.0;4804.0
GVE;2022-05-20 05:00:00;975.2;14.7;0.0;0.5;4805.0
GVE;2022-05-20 06:00:00;975.5;17.4;0.0;1.0;4806.0
GVE;2022-05-20 07:00:00;975.5;21.1;0.0;1.0;4807.0
GVE;2022-05-20 08:00:00;975.4;23.0;0.0;1.0;4808.0
GVE;2022-05-20 09:00:00;975.0;24.5;0.0;1.0;4809.0
GVE;2022-05-20 12:00:00;972.8;29.5;0.0;1.0;4812.0
GVE;2022-05-20 14:00:00;972.1;30.3;0.0;0.6;4814.0
GVE;2022-05-20 15:00:00;972.5;29.2;0.0;0.5;4815.0
GVE;2022-05-20 16:00:00;972.7;28.0;0.0;0.0;4816.0
GVE;2022-05-20 17:00:00;973.0;27.5;0.0;0.0;4817.0
GVE;2022-05-20 19:00:00;973.6;25.7;0.0;0.0;4819.0
GVE;2022-05-20 20:00:00;973.8;24.7;0.0;0.0;4820.0
GVE;2022-05-20 21:00:00;974.3;23.6;0.0;0.0;4821.0
GVE;2022-05-20 22:00:00;974.8;22.9;0.0;0.0;4822.0
GVE;2022-05-21 00:00:00;975.0;22.1;0.0;0.0;4824.0
GVE;2022-05-21 01:00:00;975.1;21.0;0.0;0.0;4825.0
GVE;2022-05-21 02:00:00;974.8;20.1;0.0;0.0;4826.0
GVE;2022-05-21 03:00:00;974.5;19.4;0.0;0.0;4827.0
GVE;2022-05-21 04:00:00;974.4;17.6;0.0;0.0;4828.0
GVE;2022-05-21 05:00:00;974.5;15.9;0.0;0.0;4829.0
GVE;2022-05-21 07:00:00;974.5;21.1;0.0;1.0;4831.0
GVE;2022-05-21 08:00:00;974.3;23.2;0.0;1.0;4832.0
GVE;2022-05-21 09:00:00;973.7;25.0;0.0;1.0;4833.0
GVE;2022-05-21 10:00:00;973.1;26.7;0.0;1.0;4834.0
GVE;2022-05-21 11:00:00;972.6;28.1;0.0;1.0;4835.0
GVE;2022-05-21 12:00:00;972.2;29.5;0.0;1.0;4836.0
GVE;2022-05-21 13:00:00;971.8;30.3;0.0;1.0;4837.0
GVE;2022-05-21 15:00:00;970.9;30.3;0.0;1.0;4839.0
GVE;2022-05-21 17:00:00;969.7;29.3;0.0;1.0;4841.0
GVE;2022-05-21 19:00:00;969.1;26.3;0.0;0.1;4843.0
GVE;2022-05-21 20:00:00;969.2;23.3;0.0;0.0;4844.0
GVE;2022-05-21 21:00:00;969.4;21.1;0.0;0.0;4845.0
GVE;2022-05-21 22:00:00;969.4;19.9;0.0;0.0;4846.0
GVE;2022-05-21 23:00:00;969.3;19.1;0.0;0.0;4847.0
GVE;2022-05-22 00:00:00;969.0;19.1;0.0;0.0;4848.0
GVE;2022-05-22 02:00:00;968.3;17.7;0.0;0.0;4850.0
GVE;2022-05-22 04:00:00;967.8;16.1;0.0;0.0;4852.0
GVE;2022-05-22 05:00:00;967.7;16.2;0.0;0.0;4853.0
GVE;2022-05-22 06:00:00;967.7;17.3;0.0;0.0;4854.0
GVE;2022-05-22 08:00:00;967.6;20.7;0.0;0.8;4856.0
GVE;2022-05-22 09:00:00;967.3;21.4;0.0;0.2;4857.0
GVE;2022-05-22 10:00:00;966.9;22.3;0.0;0.0;4858.0
GVE;2022-05-22 11:00:00;966.3;22.4;0.0;0.0;4859.0
GVE;2022-05-22 12:00:00;965.5;23.5;0.0;0.3;4860.0
GVE;2022-05-22 14:00:00;963.8;23.6;0.0;0.0;4862.0
GVE;2022-05-22 15:00:00;963.2;24.7;0.0;0.3;4863.0
GVE;2022-05-22 16:00:00;963.0;24.5;0.0;0.0;4864.0
GVE;2022-05-22 17:00:00;962.6;24.5;0.0;0.3;4865.0
GVE;2022-05-22 18:00:00;962.3;23.4;0.0;0.1;4866.0
GVE;2022-05-22 19:00:00;962.3;22.8;0.0;0.0;4867.0
GVE;2022-05-22 20:00:00;963.2;21.3;0.5;0.0;4868.0
GVE;2022-05-22 21:00:00;962.0;20.2;0.0;0.0;4869.0
GVE;2022-05-22 22:00:00;961.3;20.3;0.0;0.0;4870.0
GVE;2022-05-23 00:00:00;960.4;19.0;0.0;0.0;4872.0
GVE;2022-05-23 01:00:00;960.2;18.8;0.0;0.0;4873.0
GVE;2022-05-23 02:00:00;959.9;18.8;0.0;0.0;4874.0
GVE;2022-05-23 03:00:00;959.5;17.8;0.0;0.0;4875.0
GVE;2022-05-23 04:00:00;959.3;16.9;0.0;0.0;4876.0
GVE;2022-05-23 05:00:00;959.3;17.0;0.0;0.0;4877.0
GVE;2022-05-23 06:00:00;959.4;18.1;0.0;0.1;4878.0
GVE;2022-05-23 07:00:00;959.3;19.9;0.0;0.1;4879.0
GVE;2022-05-23 08:00:00;958.8;21.4;0.1;0.7;4880.0
GVE;2022-05-23 09:00:00;958.3;24.6;0.0;1.0;4881.0
GVE;2022-05-23 10:00:00;957.7;26.0;0.0;0.9;4882.0
GVE;2022-05-23 11:00:00;957.4;26.6;0.0;0.4;4883.0
GVE;2022-05-23 12:00:00;956.9;28.2;0.0;0.7;4884.0
GVE;2022-05-23 14:00:00;956.9;25.3;0.0;0.0;4886.0
GVE;2022-05-23 15:00:00;957.7;23.2;0.0;0.1;4887.0
GVE;2022-05-23 16:00:00;958.2;21.7;0.0;0.0;4888.0
GVE;2022-05-23 17:00:00;958.6;20.4;0.0;0.0;4889.0
GVE;2022-05-23 20:00:00;959.8;18.1;0.0;0.0;4892.0
GVE;2022-05-23 21:00:00;960.5;17.9;0.1;0.0;4893.0
GVE;2022-05-23 22:00:00;960.5;17.3;0.0;0.0;4894.0
GVE;2022-05-23 23:00:00;960.3;17.5;0.0;0.0;4895.0
GVE;2022-05-24 00:00:00;960.3;16.8;0.0;0.0;4896.0
GVE;2022-05-24 01:00:00;960.2;16.5;0.0;0.0;4897.0
GVE;2022-05-24 02:00:00;960.3;16.8;0.0;0.0;4898.0
GVE;2022-05-24 03:00:00;960.5;16.6;0.0;0.0;4899.0
GVE;2022-05-24 04:00:00;960.9;15.9;0.0;0.0;4900.0
GVE;2022-05-24 05:00:00;961.6;14.6;0.0;0.0;4901.0
GVE;2022-05-24 06:00:00;962.2;13.7;0.7;0.0;4902.0
GVE;2022-05-24 07:00:00;962.9;13.7;0.2;0.0;4903.0
GVE;2022-05-24 08:00:00;963.6;13.9;0.1;0.0;4904.0
GVE;2022-05-24 09:00:00;963.8;14.7;0.0;0.0;4905.0
GVE;2022-05-24 10:00:00;963.8;15.7;0.0;0.0;4906.0
GVE;2022-05-24 11:00:00;963.6;16.4;0.0;0.0;4907.0
GVE;2022-05-24 12:00:00;963.3;17.1;0.0;0.0;4908.0
GVE;2022-05-24 13:00:00;963.0;17.2;0.0;0.0;4909.0
GVE;2022-05-24 14:00:00;962.7;17.9;0.0;0.2;4910.0
GVE;2022-05-24 15:00:00;962.6;18.4;0.0;0.5;4911.0
GVE;2022-05-24 16:00:00;962.6;18.2;0.0;0.3;4912.0
GVE;2022-05-24 17:00:00;962.7;18.0;0.0;0.1;4913.0
GVE;2022-05-24 18:00:00;963.1;16.9;0.0;0.0;4914.0
GVE;2022-05-24 20:00:00;964.3;15.2;0.0;0.0;4916.0
GVE;2022-05-24 21:00:00;965.1;14.9;0.0;0.0;4917.0
GVE;2022-05-24 23:00:00;965.7;14.1;0.0;0.0;4919.0
GVE;2022-05-25 00:00:00;965.8;13.2;0.0;0.0;4920.0
GVE;2022-05-25 01:00:00;965.8;12.9;0.0;0.0;4921.0
GVE;2022-05-25 04:00:00;966.8;10.2;0.0;0.0;4924.0
GVE;2022-05-25 05:00:00;967.4;10.0;0.0;0.2;4925.0
GVE;2022-05-25 06:00:00;967.8;12.3;0.0;1.0;4926.0
GVE;2022-05-25 07:00:00;968.1;15.3;0.0;1.0;4927.0
GVE;2022-05-25 08:00:00;968.5;16.7;0.0;1.0;4928.0
GVE;2022-05-25 10:00:00;968.8;19.6;0.0;1.0;4930.0
GVE;2022-05-25 11:00:00;969.1;20.4;0.0;1.0;4931.0
GVE;2022-05-25 12:00:00;969.1;21.7;0.0;1.0;4932.0
GVE;2022-05-25 13:00:00;969.2;21.9;0.0;1.0;4933.0
GVE;2022-05-25 14:00:00;969.3;22.4;0.0;1.0;4934.0
GVE;2022-05-25 15:00:00;969.3;22.3;0.0;1.0;4935.0
GVE;2022-05-25 16:00:00;969.5;21.7;0.0;0.7;4936.0
GVE;2022-05-25 17:00:00;969.8;21.2;0.0;0.8;4937.0
GVE;2022-05-25 19:00:00;971.1;19.0;0.0;0.3;4939.0
GVE;2022-05-25 20:00:00;972.0;18.2;0.0;0.0;4940.0
GVE;2022-05-25 21:00:00;973.1;16.9;0.0;0.0;4941.0
GVE;2022-05-25 22:00:00;973.8;15.6;0.0;0.0;4942.0
GVE;2022-05-26 01:00:00;974.5;12.7;0.0;0.0;4945.0
GVE;2022-05-26 03:00:00;974.4;10.7;0.0;0.0;4947.0
GVE;2022-05-26 04:00:00;974.7;10.3;0.0;0.0;4948.0
GVE;2022-05-26 05:00:00;975.1;10.3;0.0;0.7;4949.0
GVE;2022-05-26 06:00:00;975.5;13.4;0.0;1.0;4950.0
GVE;2022-05-26 07:00:00;975.7;15.8;0.0;1.0;4951.0
GVE;2022-05-26 08:00:00;975.9;17.6;0.0;1.0;4952.0
GVE;2022-05-26 09:00:00;976.1;18.8;0.0;1.0;4953.0
GVE;2022-05-26 10:00:00;976.2;20.0;0.0;1.0;4954.0
GVE;2022-05-26 11:00:00;976.1;21.0;0.0;1.0;4955.0
GVE;2022-05-26 12:00:00;975.8;22.0;0.0;1.0;4956.0
GVE;2022-05-26 13:00:00;975.3;22.6;0.0;1.0;4957.0
GVE;2022-05-26 14:00:00;974.8;23.5;0.0;1.0;4958.0
GVE;2022-05-26 16:00:00;974.2;24.0;0.0;1.0;4960.0
GVE;2022-05-26 17:00:00;974.0;23.7;0.0;1.0;4961.0
GVE;2022-05-26 18:00:00;973.9;22.6;0.0;1.0;4962.0
GVE;2022-05-26 20:00:00;974.6;19.0;0.0;0.0;4964.0
GVE;2022-05-26 21:00:00;975.4;17.3;0.0;0.0;4965.0
GVE;2022-05-26 22:00:00;975.8;16.3;0.0;0.0;4966.0
GVE;2022-05-26 23:00:00;975.9;14.4;0.0;0.0;4967.0
GVE;2022-05-27 00:00:00;975.8;13.2;0.0;0.0;4968.0
GVE;2022-05-27 02:00:00;975.6;11.8;0.0;0.0;4970.0
GVE;2022-05-27 03:00:00;975.5;11.0;0.0;0.0;4971.0
GVE;2022-05-27 04:00:00;975.6;10.8;0.0;0.0;4972.0
GVE;2022-05-27 05:00:00;975.8;10.9;0.0;0.0;4973.0
GVE;2022-05-27 06:00:00;975.9;12.8;0.0;0.5;4974.0
GVE;2022-05-27 08:00:00;975.9;17.4;0.0;1.0;4976.0
GVE;2022-05-27 09:00:00;975.6;19.2;0.0;1.0;4977.0
GVE;2022-05-27 12:00:00;974.1;23.5;0.0;1.0;4980.0
GVE;2022-05-27 13:00:00;973.4;24.8;0.0;1.0;4981.0
GVE;2022-05-27 14:00:00;972.8;25.3;0.0;1.0;4982.0
GVE;2022-05-27 15:00:00;972.2;25.8;0.0;1.0;4983.0
GVE;2022-05-27 16:00:00;971.6;26.1;0.0;1.0;4984.0
GVE;2022-05-27 17:00:00;971.3;25.3;0.0;1.0;4985.0
GVE;2022-05-27 19:00:00;971.3;21.9;0.0;0.6;4987.0
GVE;2022-05-27 21:00:00;972.3;18.7;0.0;0.0;4989.0
GVE;2022-05-27 22:00:00;972.6;17.5;0.0;0.0;4990.0
GVE;2022-05-27 23:00:00;972.7;16.8;0.0;0.0;4991.0
GVE;2022-05-28 00:00:00;972.6;16.1;0.0;0.0;4992.0
GVE;2022-05-28 01:00:00;972.1;14.8;0.0;0.0;4993.0
GVE;2022-05-28 02:00:00;971.6;14.0;0.0;0.0;4994.0
